ANALYTICAL_TYPE,SRMSLotCode,SRMSStandardCode,JobCode,Value,AnalysisDate,SchemeCode,Analyte,StandardStatus,LowerLimit,LowerLimitInclusive,UpperLimit,UpperLimitInclusive,WarningUpper,WarningUpperInclusive,WarningLower,WarningLowerInclusive,TargetValue,ParentValue,UnitCode,SpecificationCode,SampleID,SourceCategory,SRMSAssumption,Deviation,DeviationPct,RollingMean,RollingStd,DistanceToLower,DistanceToUpper,LimitSpan,WithinRangePct,RuleFlag,RuleFlagScore,IForestAnomaly,IForestScore,IForestScoreNorm,RiskScore,RiskLevel
Standard,OREAS_624,OREAS_624,TSV_LB0002610007,12.430220679612,2020-06-26 07:56:15,GE_ICP40Q12,S,Pass,11.756129,Y,14.423871,Y,13.935614,Y,12.244386,Y,13.09,,PERC,OREAS_624,TSV_LB0002610007-99881,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.659779320388,-5.040330942613,12.430220679612,0.0,0.6740916796120011,1.9936503203879994,2.6677420000000005,25.268248564216517,Green,0,False,0.3172816647925907,0.012246748847559422,3.83,Low
Standard,Sample,OREAS_502C,TSV_LB0002610007,0.769100382775,2020-06-26 07:56:15,GE_ICP40Q12,S,Pass,0.7183722,Y,0.9336278,Y,0.8942276,Y,0.7577724,Y,0.826,,PERC,OREAS_502C,TSV_LB0002610007-99880,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.056899617225,-6.888573513923,0.769100382775,0.0,0.05072818277500002,0.16452741722499997,0.2152556,23.566486899760108,Green,0,False,0.3162333589437285,0.010265165075816372,5.08,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610007,0.549420895522,2020-06-26 07:56:15,GE_ICP40Q12,S,Pass,0.5023778,Y,0.6696222,Y,0.639033,Y,0.532967,Y,0.586,,PERC,OREAS_503C,TSV_LB0002610007-99879,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.036579104478,-6.242167999659,0.549420895522,0.0,0.047043095522000034,0.12020130447799993,0.16724439999999996,28.128353189703237,Green,0,False,0.3159897212122881,0.0098046233595504,4.61,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0002610007,0.2184354,2020-06-26 07:56:15,GE_ICP40Q12,S,Pass,0.1558956,Y,0.2461044,Y,0.2296023,Y,0.1723977,Y,0.201,,PERC,OREAS_62F,TSV_LB0002610007-99878,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.0174354,8.674328358209,0.2184354,0.0,0.0625398,0.027669,0.0902088,69.32782611009127,Green,0,False,0.3130012005528325,0.004155504787214129,6.18,Low
Standard,Sample,OREAS_502C,TSV_LB0002610007,112.116746411483,2020-06-26 07:59:41,GE_ICP40Q12,ZN,Pass,95.6039,Y,122.3961,Y,117.502,Y,100.498,Y,109.0,,MG_KG,OREAS_502C,TSV_LB0002610007-99874,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,3.116746411483,2.859400377507,112.116746411483,0.0,16.51284641148301,10.279353588516997,26.79220000000001,61.6330365236263,Green,0,False,0.3330834491559844,0.042116428095338714,3.05,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610007,92.516417910448,2020-06-26 07:59:41,GE_ICP40Q12,ZN,Pass,75.8031,Y,98.1969,Y,94.0992,Y,79.9008,Y,87.0,,MG_KG,OREAS_503C,TSV_LB0002610007-99871,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,5.516417910448,6.340710241894,92.352736318408,0.23148072737378253,16.713317910447998,5.680482089552001,22.3938,74.6336839234431,Green,0,False,0.331747422999404,0.03959097452338974,5.43,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610007,21810.57378640777,2020-06-26 07:59:41,GE_ICP40Q12,ZN,LowerWarning,21597.6,Y,26402.4,Y,25524.0,Y,22476.0,Y,24000.0,,MG_KG,OREAS_624,TSV_LB0002610007-99872,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-2189.426213592229,-9.122609223301,22169.849831796113,508.09305602396626,212.97378640777242,4591.8262135922305,4804.800000000003,4.432521362133123,Yellow,1,True,0.7292554198567054,0.7909894300079953,37.67,Medium
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,25.852534562212,2020-06-26 08:26:41,GE_IMS40Q12,AS,UpperWarning,21.01049,Y,26.78951,Y,25.73313,Y,22.06687,Y,23.9,,MG_KG,OREAS_501C,TSV_LB0002629103-99868,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.952534562212,8.169600678711,25.3438496986885,0.7193890329688399,4.842044562211999,0.936975437788,5.779019999999999,83.7866033031898,Yellow,1,False,0.3300127528800584,0.0363119752107809,16.63,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,35.423645320197,2020-06-26 08:26:41,GE_IMS40Q12,AS,Pass,30.73032,Y,38.66968,Y,37.21922,Y,32.18078,Y,34.7,,MG_KG,OREAS_905,TSV_LB0002629103-99867,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.723645320197,2.085433199415,35.423645320197,0.0,4.6933253201969976,3.246034679803003,7.939360000000001,59.114655591848674,Green,0,False,0.31828365777035406,0.014140788670280522,1.81,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,2706.912401843318,2020-06-26 08:28:59,GE_IMS40Q12,CU,Pass,2479.5,Y,3030.5,Y,2929.667,Y,2580.333,Y,2755.0,,MG_KG,OREAS_501C,TSV_LB0002629103-99864,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-48.087598156682,-1.745466357774,2706.912401843318,0.0,227.4124018433181,323.5875981566819,551.0,41.27266821112851,Green,0,False,0.5257535386543313,0.40631540978050273,11.38,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,1430.541850246306,2020-06-26 08:28:59,GE_IMS40Q12,CU,LowerWarning,1379.7,Y,1686.3,Y,1630.1922,Y,1435.8078,Y,1533.0,,MG_KG,OREAS_905,TSV_LB0002629103-99862,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-102.458149753694,-6.683506180932,1430.541850246306,0.0,50.84185024630597,255.75814975369394,306.5999999999999,16.582469095337892,Yellow,1,False,0.51629875588038,0.3884432934219486,24.39,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,3.28275862069,2020-06-26 08:29:44,GE_IMS40Q12,MO,Pass,2.818086,Y,3.721914,Y,3.556779,Y,2.983221,Y,3.27,,MG_KG,OREAS_905,TSV_LB0002629103-99856,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.01275862069,0.390171886544,3.28275862069,0.0,0.46467262069000004,0.4391553793099998,0.9038279999999999,51.41162042888693,Green,0,False,0.31110375885205066,0.0005688228220426003,0.29,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,101.84331797235,2020-06-26 08:29:44,GE_IMS40Q12,MO,Pass,87.1739,Y,106.8261,Y,103.2371,Y,90.7629,Y,97.0,,MG_KG,OREAS_501C,TSV_LB0002629103-99860,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,4.84331797235,4.993111311701,101.84331797235,0.0,14.66941797234999,4.982782027650003,19.652199999999993,74.64516935686586,Green,0,False,0.33357352214821506,0.043042799620812734,4.57,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,1.773399014778,2020-06-26 08:30:30,GE_IMS40Q12,SB,Pass,1.630005,Y,2.269995,Y,2.152995,Y,1.747005,Y,1.95,,MG_KG,OREAS_905,TSV_LB0002629103-99852,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.176600985222,-9.056460780615,1.773399014778,0.0,0.14339401477800018,0.4965959852220001,0.6399900000000003,22.405664897576543,Green,0,False,0.3159021472667097,0.009639084733991816,6.58,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,2.200921658986,2020-06-26 08:30:30,GE_IMS40Q12,SB,Pass,1.917923,Y,2.622077,Y,2.493368,Y,2.046632,Y,2.27,,MG_KG,OREAS_501C,TSV_LB0002629103-99855,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.069078341014,-3.043098723084,2.200921658986,0.0,0.2829986589860001,0.4211553410139999,0.704154,40.189881614817224,Green,0,False,0.31278433002146716,0.003745560374532222,2.22,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,0.066413793103,2020-06-26 08:31:23,GE_IMS40Q12,TE,Pass,-0.045804,Y,0.221804,Y,0.172876,Y,0.003124,Y,0.088,,MG_KG,OREAS_905,TSV_LB0002629103-99849,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.021586206897,-24.529780564773,0.066413793103,0.0,0.112217793103,0.155390206897,0.267608,41.93364664098233,Green,0,False,0.3154660713257198,0.008814782352343337,17.39,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,0.234709677419,2020-06-26 08:31:23,GE_IMS40Q12,TE,Pass,0.1,Y,0.4,Y,0.34515,Y,0.15485,Y,0.25,,MG_KG,OREAS_501C,TSV_LB0002629103-99846,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.015290322581,-6.1161290324,0.24702516838,0.017416734344329443,0.134709677419,0.16529032258100002,0.30000000000000004,44.903225806333324,Green,0,False,0.3119344536166979,0.0021390623343791695,4.33,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,3.981566820276,2020-06-26 08:31:47,GE_IMS40Q12,W,LowerWarning,3.782016,Y,5.177984,Y,4.922624,Y,4.037376,Y,4.48,,MG_KG,OREAS_501C,TSV_LB0002629103-99844,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.498433179724,-11.125740618839,3.981566820276,0.0,0.1995508202759999,1.1964171797240004,1.3959680000000003,14.294799040952219,Yellow,1,False,0.3277577516755013,0.03204940833007392,18.59,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,2.411822660099,2020-06-26 08:31:47,GE_IMS40Q12,W,LowerWarning,2.252078,Y,3.307922,Y,3.11499,Y,2.44501,Y,2.78,,MG_KG,OREAS_905,TSV_LB0002629103-99841,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.368177339901,-13.243789205072,2.411822660099,0.0,0.1597446600989998,0.8960993399010002,1.055844,15.129570286803713,Yellow,1,False,0.3281122406510148,0.03271948911031738,20.09,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002629103,126.206896551724,2020-06-26 08:33:49,GE_IMS40Q12,ZN,LowerWarning,124.1448,Y,151.8552,Y,146.7906,Y,129.2094,Y,138.0,,MG_KG,OREAS_905,TSV_LB0002629103-99840,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-11.793103448276,-8.545727136432,126.206896551724,0.0,2.0620965517239966,25.648303448275996,27.710399999999993,7.441597926136026,Yellow,1,False,0.36188004482243236,0.09654984246197153,18.40,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0002629103,87.096774193548,2020-06-26 08:33:49,GE_IMS40Q12,ZN,UpperWarning,72.8514,Y,89.1486,Y,86.1678,Y,75.8322,Y,81.0,,MG_KG,OREAS_501C,TSV_LB0002629103-99836,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,6.096774193548,7.52688172043,87.096774193548,0.0,14.245374193548002,2.051825806452001,16.297200000000004,87.40994890869597,Yellow,1,False,0.34182861662082875,0.0586471781129218,16.73,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002610232,0.572043010753,2020-06-26 12:21:22,GE_IMS40Q12,AG,Pass,0.416213,Y,0.619787,Y,0.5825428,Y,0.4534572,Y,0.518,,MG_KG,OREAS_905,TSV_LB0002610232-99835,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.054043010753,10.43301365888,0.572043010753,0.0,0.15583001075300001,0.04774398924699996,0.20357399999999998,76.54710854676925,Green,0,False,0.31420312800771183,0.006427475264137872,7.46,Low
Standard,Sample,OREAS_502C,TSV_LB0002610232,0.737777777778,2020-06-26 12:21:22,GE_IMS40Q12,AG,Pass,0.6510882,Y,0.9069118,Y,0.8601718,Y,0.6978282,Y,0.779,,MG_KG,OREAS_502C,TSV_LB0002610232-99832,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.041222222222,-5.291684495764,0.7626209463055,0.03513354586391095,0.08668957777800002,0.16913402222200002,0.25582360000000004,33.88646621265591,Green,0,False,0.3147800063309525,0.00751793252414914,3.89,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,35.20197044335,2020-06-26 12:26:38,GE_IMS40Q12,AS,Pass,30.54975,Y,38.45025,Y,37.0047,Y,31.9953,Y,34.5,,MG_KG,OREAS_503C,TSV_LB0002610232-99827,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.70197044335,2.034696937246,35.600985221675,0.5642921110945119,4.65222044335,3.2482795566499973,7.900499999999997,58.885139463958005,Green,0,False,0.31812094808311964,0.01383322301462853,1.77,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,112.075471698113,2020-06-26 12:26:38,GE_IMS40Q12,AS,Pass,97.5986,Y,120.4014,Y,116.2267,Y,101.7733,Y,109.0,,MG_KG,OREAS_624,TSV_LB0002610232-99826,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,3.075471698113,2.821533667994,114.752396653844,2.5233898917752846,14.476871698113001,8.32592830188699,22.80279999999999,63.48725462712038,Green,0,False,0.32949285109770354,0.03532921914208889,2.87,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,102.735849056604,2020-06-26 12:26:38,GE_IMS40Q12,AS,Pass,97.5986,Y,120.4014,Y,116.2267,Y,101.7733,Y,109.0,,MG_KG,OREAS_624,TSV_LB0002610232-99825,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-6.264150943396,-5.746927471006,111.748259754534,6.351720376123263,5.1372490566039914,17.665550943396,22.80279999999999,22.529027385250906,Green,0,False,0.3404530923316238,0.056047062305034805,5.44,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,35.336405529954,2020-06-26 12:26:38,GE_IMS40Q12,AS,Pass,30.54975,Y,38.45025,Y,37.0047,Y,31.9953,Y,34.5,,MG_KG,OREAS_503C,TSV_LB0002610232-99831,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.836405529954,2.424363854939,35.51279199110133,0.42725511240804503,4.786655529954,3.113844470045997,7.900499999999997,60.58674172462505,Green,0,False,0.3178256004826798,0.013274935552348306,2.03,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,5769.950655172414,2020-06-26 12:35:47,GE_IMS40Q12,CU,UpperWarning,4839.3,Y,5914.7,Y,5717.9018,Y,5036.0982,Y,5377.0,,MG_KG,OREAS_503C,TSV_LB0002610232-99820,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,392.950655172414,7.307990611352,5395.920562213072,528.958430198771,930.6506551724142,144.74934482758545,1075.3999999999996,86.53995305676162,Yellow,1,True,0.6194117663897802,0.5833549868964949,31.27,Medium
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,31594.3391495283,2020-06-26 12:35:47,GE_IMS40Q12,CU,Pass,27900.0,Y,34100.0,Y,32965.4,Y,29034.6,Y,31000.0,,MG_KG,OREAS_624,TSV_LB0002610232-99817,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,594.3391495283,1.917223062995,31122.4120635991,667.4056853722877,3694.3391495282995,2505.6608504717005,6200.0,59.586115314972574,Green,0,True,0.7459252985267728,0.8225000440958445,23.88,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002610232,3.344086021505,2020-06-26 12:36:43,GE_IMS40Q12,MO,Pass,2.818086,Y,3.721914,Y,3.556779,Y,2.983221,Y,3.27,,MG_KG,OREAS_905,TSV_LB0002610232-99816,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.074086021505,2.26562756896,3.3134223210975,0.043365020988831895,0.5260000215049998,0.37782797849500005,0.9038279999999999,58.19691595137569,Green,0,False,0.31114331996527445,0.0006436041084786435,1.60,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,16.679245283019,2020-06-26 12:37:09,GE_IMS40Q12,MO,Pass,14.54449,Y,18.05551,Y,17.41329,Y,15.18671,Y,16.3,,MG_KG,OREAS_624,TSV_LB0002610232-99810,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.379245283019,2.326658178031,17.252244000733,0.8103425578135319,2.1347552830190004,1.3762647169810016,3.511020000000002,60.80157000014239,Green,0,False,0.31447860121591314,0.006948194708290749,1.80,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,303.034482758621,2020-06-26 12:37:10,GE_IMS40Q12,MO,Pass,286.0728,Y,349.9272,Y,338.2566,Y,297.7434,Y,318.0,,MG_KG,OREAS_503C,TSV_LB0002610232-99809,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-14.965517241379,-4.706137497289,320.671466006176,24.942460908039365,16.96168275862101,46.892717241379046,63.854400000000055,26.56306027246516,Green,0,False,0.3923922771225822,0.15422627766574032,7.22,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,22.241379310345,2020-06-26 12:40:20,GE_IMS40Q12,PB,Pass,17.28958,Y,23.91042,Y,22.69914,Y,18.50086,Y,20.6,,MG_KG,OREAS_503C,TSV_LB0002610232-99806,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.641379310345,7.96786072983,22.5833762223365,0.48365667122809847,4.951799310344999,1.6690406896549987,6.620839999999998,74.79110370202271,Green,0,False,0.3188159668289489,0.01514699787268866,5.96,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,5992.924439150943,2020-06-26 12:40:20,GE_IMS40Q12,PB,Pass,5614.752,Y,6865.248,Y,6636.864,Y,5843.136,Y,6240.0,,MG_KG,OREAS_624,TSV_LB0002610232-99808,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-247.075560849057,-3.959544244376,5992.924439150943,0.0,378.1724391509424,872.3235608490568,1250.4959999999992,30.241795187744913,Green,0,True,0.5865945300358452,0.5213214657986234,15.80,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,0.755660377358,2020-06-26 12:43:05,GE_IMS40Q12,TE,Pass,0.549975,Y,0.950025,Y,0.8769,Y,0.6231,Y,0.75,,MG_KG,OREAS_624,TSV_LB0002610232-99801,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.005660377358,0.754716981067,0.7183892043716668,0.08057862190002726,0.20568537735799997,0.19436462264200005,0.40005,51.41491747481564,Green,0,False,0.31154923837104254,0.0014109005290747028,0.56,Low
Standard,OREAS_624,OREAS_624,TSV_LB0002610232,0.747169811321,2020-06-26 12:43:05,GE_IMS40Q12,TE,Pass,0.549975,Y,0.950025,Y,0.8769,Y,0.6231,Y,0.75,,MG_KG,OREAS_624,TSV_LB0002610232-99790,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.002830188679,-0.377358490533,0.7255843561090001,0.06734753427036538,0.19719481132100003,0.202855188679,0.40005,49.29254126259218,Green,0,False,0.31160401262908055,0.001514438805575979,0.30,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,0.380737327189,2020-06-26 12:43:05,GE_IMS40Q12,TE,Pass,0.190015,Y,0.509985,Y,0.451465,Y,0.248535,Y,0.35,,MG_KG,OREAS_503C,TSV_LB0002610232-99793,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.030737327189,8.782093482571,0.3617119471765,0.026905950442979498,0.190722327189,0.12924767281100003,0.31997000000000003,59.60631533862549,Green,0,False,0.31193952779540496,0.0021486539151107983,6.20,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0002610232,0.401674876847,2020-06-26 12:43:05,GE_IMS40Q12,TE,Pass,0.190015,Y,0.509985,Y,0.451465,Y,0.248535,Y,0.35,,MG_KG,OREAS_503C,TSV_LB0002610232-99803,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.051674876847,14.764250527714,0.37503292373333336,0.029905021884344827,0.211659876847,0.10831012315300004,0.31997000000000003,66.14991306903771,Green,0,False,0.31267299182713315,0.003535100841842488,10.42,Low
Standard,OREAS_905,OREAS_905,TSV_LB0002610232,0.06,2020-06-26 12:43:05,GE_IMS40Q12,TE,Pass,-0.045804,Y,0.221804,Y,0.172876,Y,0.003124,Y,0.088,,MG_KG,OREAS_905,TSV_LB0002610232-99796,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.028,-31.818181818182,0.0632068965515,0.004535236596258808,0.105804,0.161804,0.267608,39.536934620788614,Green,0,False,0.31569260249997344,0.009242988013107451,22.50,Low
